label,text,Key
engagement,"The following data were obtained from one Female student 3 of Maths class 132 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:84.94379054455135, sd:9.877931647451826, max:104.12220628255425, min:66.48184598670696
ACC: mean:34.32083237943907, sd:12.020800524309635, max:57.01190685753008, min:19.96860323744055
EDA: mean:0.4492212646773507, sd:0.0625229792539435, max:0.591093237974627, min:0.3409600922557154
TEMP: mean:30.316356103868493, sd:0.1452183628006869, max:30.538284158478312, min:30.014068448169837",132_3
engagement,"The following data were obtained from one Female student 3 of English class 148 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:90.875997287102, sd:9.28186755213144, max:105.75310892609512, min:76.0636316824352
ACC: mean:36.462099242583655, sd:9.048409142980796, max:50.65707840864701, min:19.18150954502361
EDA: mean:0.450207751568452, sd:0.1119024999014666, max:0.5804340242878152, min:0.2751468026761819
TEMP: mean:30.26490737367946, sd:0.2408647240280085, max:30.64892095269749, min:29.879140451944764",148_3
engagement,"The following data were obtained from one Female student 3 of Science class 109 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:89.15362707202446, sd:5.947379873215639, max:103.98647170504717, min:83.63614109473431
ACC: mean:38.13354263406679, sd:8.095121968684428, max:54.15582823548232, min:25.65651128120078
EDA: mean:0.4349769099373185, sd:0.0853197227104243, max:0.5673124637586642, min:0.29291238479315
TEMP: mean:30.31775283604337, sd:0.28921593904827, max:30.85782503654816, min:29.849735566461817",109_3
neutral,"The following data were obtained from one Female student 3 of Science class 150 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:82.09095937759045, sd:13.36573083595377, max:111.73212016420442, min:61.964356059258165
ACC: mean:27.06595878961711, sd:20.91535314370519, max:57.03715737649963, min:-7.424025318448614
EDA: mean:0.5682015075885198, sd:0.0555780490606815, max:0.6851260300926603, min:0.5030021719093851
TEMP: mean:30.215553661040182, sd:0.435136233930096, max:31.0, min:29.55929773580639",150_3
neutral,"The following data were obtained from one Female student 3 of English class 138 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:81.2913363424853, sd:9.717908801693698, max:93.48935263983216, min:60.0
ACC: mean:31.68540668773621, sd:5.9089730114233125, max:43.8727813561389, min:25.237262115697437
EDA: mean:0.554587922048199, sd:0.0969797975064694, max:0.6643750054451304, min:0.3844458202253283
TEMP: mean:30.29171453001044, sd:0.2082531065634809, max:30.556674011442396, min:29.935437604631684",138_3
neutral,"The following data were obtained from one Female student 3 of Politics class 124 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:72.82555608404728, sd:9.733595480717096, max:89.95369810318098, min:60.0
ACC: mean:24.052746612220545, sd:10.859822961598946, max:41.12598192677181, min:1.4893946626470012
EDA: mean:0.5549657368854876, sd:0.157520492100452, max:0.7660613417813025, min:0.2
TEMP: mean:30.278932490720337, sd:0.3442540213181448, max:31.0, min:29.669277228533264",124_3
disengagement,"The following data were obtained from one Female student 3 of Language class 133 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:69.63742466270502, sd:7.904883847475716, max:82.49267016855273, min:60.0
ACC: mean:15.553951831736788, sd:9.572419402955669, max:38.17855201184049, min:3.1964412171203893
EDA: mean:0.7568886027064773, sd:0.1510679319775965, max:0.963412220414991, min:0.3841774262585356
TEMP: mean:30.19743288798987, sd:0.2285442664256347, max:30.532645752632178, min:29.883821836597978",133_3
disengagement,"The following data were obtained from one Female student 3 of English class 155 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:72.84137285328912, sd:9.090750226186731, max:84.46934144904323, min:60.0
ACC: mean:9.780746889765853, sd:18.019716518137027, max:44.14441562047342, min:-23.331257156470286
EDA: mean:0.7529359632234389, sd:0.1405367093187018, max:0.9964009429883944, min:0.5715882160699008
TEMP: mean:29.94009104882397, sd:0.2232786607233226, max:30.35928852089705, min:29.5",155_3
disengagement,"The following data were obtained from one Female student 3 of English class 146 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:72.5352020749574, sd:9.170341741090503, max:90.58824181794223, min:60.0
ACC: mean:26.733112972316537, sd:16.21530148944004, max:61.427077589032486, min:-3.2546306755592056
EDA: mean:0.7158564002216812, sd:0.1327369784840195, max:0.9734795157903124, min:0.5035216783268749
TEMP: mean:30.13524851262616, sd:0.2908772466343365, max:30.681514558004807, min:29.6589423321896",146_3
neutral,"The following data were obtained from one Female student 3 of Politics class 156 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:83.12621047708703, sd:13.256934058422976, max:105.07446466033728, min:60.7080676745833
ACC: mean:27.3038741478551, sd:13.177351969822263, max:50.12756961195723, min:10.39390997519537
EDA: mean:0.5312229219142782, sd:0.1298522270981953, max:0.7340120441555591, min:0.2845765706404592
TEMP: mean:30.180329848464247, sd:0.299792440687689, max:30.80729288698605, min:29.720562694434875",156_3
neutral,"The following data were obtained from one Female student 3 of Science class 149 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:81.11603616982714, sd:10.585837778836488, max:105.1966614699982, min:64.99510719236339
ACC: mean:30.914606737868915, sd:12.993865414704391, max:53.260873537014405, min:9.894178589803708
EDA: mean:0.5522700401419394, sd:0.1210345572556386, max:0.7203523605416365, min:0.3260152058367261
TEMP: mean:30.13663091828737, sd:0.2825982958281887, max:30.46777920148979, min:29.60896885468645",149_3
neutral,"The following data were obtained from one Female student 3 of Language class 107 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.63598402407615, sd:11.695848580555364, max:98.13385916296818, min:60.0
ACC: mean:29.85850975235702, sd:15.726626381713162, max:55.6701681832168, min:6.10061743604528
EDA: mean:0.5600061660951987, sd:0.1097861680478887, max:0.6982938630186586, min:0.336569489919218
TEMP: mean:30.13115912694693, sd:0.2140288040196352, max:30.40381198488695, min:29.8553617894524",107_3
engagement,"The following data were obtained from one Female student 3 of Maths class 110 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:90.6542464388241, sd:9.860291921012657, max:105.3889966379758, min:72.96919698240183
ACC: mean:37.16394041196891, sd:9.613784255474856, max:52.22369861698508, min:20.741932712094037
EDA: mean:0.5187138948526736, sd:0.1127862492106334, max:0.7609918556005362, min:0.3501939372685587
TEMP: mean:30.34632749420779, sd:0.2017261080099922, max:30.748802838978083, min:30.02496144175708",110_3
neutral,"The following data were obtained from one Female student 3 of Science class 146 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:78.9467605524003, sd:7.831117989578007, max:90.68459796223743, min:61.78551503983029
ACC: mean:33.71156314412661, sd:10.039717924415095, max:51.44289406686552, min:12.7161877340496
EDA: mean:0.5378733785649153, sd:0.1108369860391517, max:0.6816583254104436, min:0.2915988496154507
TEMP: mean:30.22622838106766, sd:0.2810540790875126, max:30.56358319561592, min:29.667129430130505",146_3
disengagement,"The following data were obtained from one Female student 3 of Health class 132 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:73.21267227967077, sd:8.665840310930594, max:89.38199075871512, min:60.0
ACC: mean:10.779983046689711, sd:20.96082140629096, max:45.60709877849699, min:-12.732443236673042
EDA: mean:0.7262901185543964, sd:0.1067379879024817, max:0.9052874002085628, min:0.6054361610684084
TEMP: mean:29.82095765347176, sd:0.2247250196788291, max:30.172543565289637, min:29.5",132_3
disengagement,"The following data were obtained from one Male student 4 of Science class 153 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:74.41334991766855, sd:10.150535679639342, max:90.45518302095064, min:60.0
ACC: mean:19.51910228280287, sd:17.823744924189427, max:48.12213762537367, min:-5.392462264696757
EDA: mean:0.7834099471835225, sd:0.1194255248800685, max:0.925438498864166, min:0.5203338746166417
TEMP: mean:30.024891729329877, sd:0.2370651229581932, max:30.389116510004527, min:29.537698014741466",153_4
engagement,"The following data were obtained from one Male student 4 of Health class 138 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:88.2693844585643, sd:7.472782665064591, max:102.87246155335929, min:78.83808084518758
ACC: mean:38.874505148609714, sd:9.270211736822231, max:55.49583904205421, min:25.07737304894381
EDA: mean:0.4656833802278591, sd:0.0686532105857529, max:0.5387290837266743, min:0.3262337577672702
TEMP: mean:30.371797703002805, sd:0.2903626332636804, max:30.89096812365484, min:29.95473884921156",138_4
disengagement,"The following data were obtained from one Male student 4 of Health class 123 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:72.75821872734188, sd:8.753378937133675, max:89.32358404162576, min:60.0
ACC: mean:18.58064399734932, sd:20.324405693490306, max:53.86527635702613, min:-16.55411681155781
EDA: mean:0.7530739974992773, sd:0.1979938431986801, max:1.1923641637963087, min:0.5473388450687968
TEMP: mean:30.058555988726607, sd:0.2375067738441596, max:30.29210934236108, min:29.5",123_4
engagement,"The following data were obtained from one Male student 4 of Politics class 149 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:87.17510825168367, sd:7.601923044615138, max:97.7581671934471, min:75.54282623553615
ACC: mean:44.57151200317144, sd:10.95128746213205, max:67.85259002603411, min:26.691115646740844
EDA: mean:0.4653352627077566, sd:0.1252695084626592, max:0.6926716486345523, min:0.3122382499245762
TEMP: mean:30.227018177239323, sd:0.3335250487274629, max:30.767741293842946, min:29.64106306524578",149_4
neutral,"The following data were obtained from one Male student 4 of Language class 138 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:85.09866113772473, sd:14.599111600640878, max:111.4495170923597, min:62.61690302439747
ACC: mean:24.328436399308977, sd:9.333903639195958, max:40.01831563319331, min:13.805456667904473
EDA: mean:0.5502005664757974, sd:0.0914621253961314, max:0.6968282658902354, min:0.3916903366481479
TEMP: mean:30.19128911863249, sd:0.2939445495216945, max:30.57123144040524, min:29.52593319980462",138_4
